,cik_str,ticker,title
8631,1849635,DJTWW,Trump Media & Technology Group Corp.
8632,1495222,OXLCL,Oxford Lane Capital Corp.
8633,1495222,OXLCN,Oxford Lane Capital Corp.
8634,316709,SCHW-PJ,SCHWAB CHARLES CORP
8635,1608016,PSOIX,Palmer Square Opportunistic Income Fund
8636,811156,CMSC,CMS ENERGY CORP
8637,811156,CMSD,CMS ENERGY CORP
8638,811156,CMS-PC,CMS ENERGY CORP
8639,1534254,CICB,CION Investment Corp
8640,1830696,GLCP,GLOBAL LEADERS CORP
8641,91576,KEY-PL,KEYCORP /NEW/
8642,1965473,CCGWW,Cheche Group Inc.
8643,1987240,SHMDW,SCHMID Group N.V.
8644,1921158,FUFUW,Bitfufu Inc.
8645,1400810,HCIIP,"HCI Group, Inc."
8646,1901203,IROHU,Iron Horse Acquisitions Corp.
8647,1901203,IROHR,Iron Horse Acquisitions Corp.
8648,1901203,IROHW,Iron Horse Acquisitions Corp.
8649,1964630,VSTEW,Vast Renewables Ltd
8650,1335105,LIXTW,"LIXTE BIOTECHNOLOGY HOLDINGS, INC."
8651,1278752,MFICL,MidCap Financial Investment Corp
8652,1889123,FLDDW,"Fold Holdings, Inc."
8653,1527166,CGABL,Carlyle Group Inc.
8654,1882464,MSSAR,Metal Sky Star Acquisition Corp
8655,1882464,MSSAU,Metal Sky Star Acquisition Corp
8656,1882464,MSSAW,Metal Sky Star Acquisition Corp
8657,1977837,ALXY,ALIXO-YOLLOO CORP.
8658,1601712,SYF-PA,Synchrony Financial
8659,1601712,SYF-PB,Synchrony Financial
8660,1091748,ARGD,"Argo Group International Holdings, Inc."
8661,1091748,ARGO-PA,"Argo Group International Holdings, Inc."
8662,28917,DDT,"DILLARD'S, INC."
8663,2035016,RIBBU,Ribbon Acquisition Corp.
8664,2035016,RIBBR,Ribbon Acquisition Corp.
8665,2001557,INVLW,"Innventure, Inc."
8666,1635077,ACONW,"Aclarion, Inc."
8667,2010930,ALFUW,Centurion Acquisition Corp.
8668,2010930,ALFUU,Centurion Acquisition Corp.
8669,736772,CCNEP,CNB FINANCIAL CORP/PA
8670,1691421,LMND-WT,"Lemonade, Inc."
8671,1870144,CDIOW,"Cardio Diagnostics Holdings, Inc."
8672,1941189,TANAF,Tian'an Technology Group Ltd
8673,1785592,LFLYW,"Leafly Holdings, Inc. /DE"
8674,1820302,BKKT-WT,"Bakkt Holdings, Inc."
8675,1930313,SBCWW,SBC Medical Group Holdings Inc
8676,1876716,ASCWF,ASPAC II Acquisition Corp.
8677,1876716,ASCRF,ASPAC II Acquisition Corp.
8678,1876716,ASUUF,ASPAC II Acquisition Corp.
8679,18349,SNV-PE,SYNOVUS FINANCIAL CORP
8680,1863990,MSAIW,"MultiSensor AI Holdings, Inc."
8681,1349706,TOGIW,"TurnOnGreen, Inc."
8682,2021938,SNNRF,Sunrise Communications AG
8683,2021938,SNRBY,Sunrise Communications AG
8684,769594,NPPXF,NIPPON TELEGRAPH & TELEPHONE CORP
8685,1846253,OABIW,"OmniAb, Inc."
8686,1871321,DRTSW,Alpha Tau Medical Ltd.
8687,36270,MTB-PH,M&T BANK CORP
8688,36270,MTB-PJ,M&T BANK CORP
8689,862831,FIISO,FINANCIAL INSTITUTIONS INC
8690,862831,FIISP,FINANCIAL INSTITUTIONS INC
8691,1727255,COBA,Chilean Cobalt Corp.
8692,1874474,ALLGF,Allego N.V.
8693,750577,HWCPZ,HANCOCK WHITNEY CORP
8694,911421,PREJF,PARTNERRE LTD
8695,1875547,LCFYW,Locafy Ltd
8696,1998043,PDPA,Pearl Diver Credit Co Inc.
8697,700564,FULTP,FULTON FINANCIAL CORP
8698,1096691,PTNRF,PARTNER COMMUNICATIONS CO LTD
8699,1619312,LTSV,"Lightstone Value Plus REIT IV, Inc."
8700,1526113,GNL-PB,"Global Net Lease, Inc."
8701,1526113,GNL-PE,"Global Net Lease, Inc."
8702,1526113,GNL-PD,"Global Net Lease, Inc."
8703,1876581,IMPPP,Imperial Petroleum Inc./Marshall Islands
8704,927628,COF-PI,CAPITAL ONE FINANCIAL CORP
8705,927628,COF-PJ,CAPITAL ONE FINANCIAL CORP
8706,927628,COF-PK,CAPITAL ONE FINANCIAL CORP
8707,927628,COF-PL,CAPITAL ONE FINANCIAL CORP
8708,927628,COF-PN,CAPITAL ONE FINANCIAL CORP
8709,1900402,EGUVF,Evergreen Corp
8710,1900402,EGSVF,Evergreen Corp
8711,1815846,MSOGF,MINISO Group Holding Ltd
8712,1831006,BLUAW,BlueRiver Acquisition Corp.
8713,1831006,BLUVF,BlueRiver Acquisition Corp.
8714,798949,UNTCW,UNIT CORP
8715,1981662,NIVFW,NewGenIvf Group Ltd
8716,1015650,SKMTF,SK TELECOM CO LTD
8717,1298946,DRH-PA,DiamondRock Hospitality Co
8718,1821424,UKOMW,Ucommune International Ltd
8719,1004702,OCFCP,OCEANFIRST FINANCIAL CORP
8720,1703644,GPMT-PA,Granite Point Mortgage Trust Inc.
8721,1922097,LANV-WT,Lanvin Group Holdings Ltd
8722,1853630,HMELF,Hold Me Ltd
8723,1885849,TFLM,Tofla Megaline Inc.
8724,1675033,GECCI,Great Elm Capital Corp.
8725,1675033,GECCH,Great Elm Capital Corp.
8726,1675033,GECCO,Great Elm Capital Corp.
8727,1675033,GECCZ,Great Elm Capital Corp.
8728,1852889,IVCAU,Investcorp AI Acquisition Corp.
8729,1852889,IVCAW,Investcorp AI Acquisition Corp.
8730,1856031,SEATW,Vivid Seats Inc.
8731,1885680,RAJAF,"Cordyceps Sunshine Biotech Holdings Co., Ltd."
8732,1025835,EFSCP,ENTERPRISE FINANCIAL SERVICES CORP
8733,1848861,HAIWF,Healthcare AI Acquisition Corp.
8734,1848861,HAIUF,Healthcare AI Acquisition Corp.
8735,1336364,GIGGF,Giga Metals Corp
8736,1834526,GPATW,GP-Act III Acquisition Corp.
8737,1834526,GPATU,GP-Act III Acquisition Corp.
8738,1653384,RWAYL,Runway Growth Finance Corp.
8739,1653384,RWAYZ,Runway Growth Finance Corp.
8740,1805385,EVLVW,"Evolv Technologies Holdings, Inc."
8741,1486159,WLLBW,Chord Energy Corp
8742,1927719,CRGOW,Freightos Ltd
8743,72971,WFC-PZ,WELLS FARGO & COMPANY/MN
8744,72971,WFC-PD,WELLS FARGO & COMPANY/MN
8745,72971,WFCNP,WELLS FARGO & COMPANY/MN
8746,72971,WFC-PA,WELLS FARGO & COMPANY/MN
8747,1870404,CEROW,"CERO THERAPEUTICS HOLDINGS, INC."
8748,81023,PNMXO,PUBLIC SERVICE CO OF NEW MEXICO
8749,1848756,PHYUF,Pyrophyte Acquisition Corp.
8750,1848756,PHYWF,Pyrophyte Acquisition Corp.
8751,6176,AP-WT,AMPCO PITTSBURGH CORP
8752,1855612,GRABW,Grab Holdings Ltd
8753,1503290,ACP-PA,abrdn Income Credit Strategies Fund
8754,1492448,MAJI,GRN Holding Corp
8755,1070423,PAAPU,PLAINS ALL AMERICAN PIPELINE LP
8756,1038143,ORANY,ORANGE
8757,1701963,VSSYW,Versus Systems Inc.
8758,1893219,ABPWW,"Abpro Holdings, Inc."
8759,1812727,RELIW,"Reliance Global Group, Inc."
8760,1887673,WLDSW,Wearable Devices Ltd.
8761,927971,BERZ,BANK OF MONTREAL /CAN/
8762,1817232,HGASW,Global Gas Corp
8763,1858685,BFRIW,Biofrontera Inc.
8764,1680935,HHEGF,Huahui Education Group Ltd
8765,927971,BNKD,BANK OF MONTREAL /CAN/
8766,927971,BNKU,BANK OF MONTREAL /CAN/
8767,927971,BULZ,BANK OF MONTREAL /CAN/
8768,927971,FNGA,BANK OF MONTREAL /CAN/
8769,927971,CARD,BANK OF MONTREAL /CAN/
8770,927971,CARU,BANK OF MONTREAL /CAN/
8771,927971,WTID,BANK OF MONTREAL /CAN/
8772,927971,WTIU,BANK OF MONTREAL /CAN/
8773,927971,FNGB,BANK OF MONTREAL /CAN/
8774,927971,JETU,BANK OF MONTREAL /CAN/
8775,927971,JETD,BANK OF MONTREAL /CAN/
8776,927971,NRGD,BANK OF MONTREAL /CAN/
8777,927971,NRGU,BANK OF MONTREAL /CAN/
8778,927971,OILD,BANK OF MONTREAL /CAN/
8779,927971,OILU,BANK OF MONTREAL /CAN/
8780,927971,SHNY,BANK OF MONTREAL /CAN/
8781,927971,FNGO,BANK OF MONTREAL /CAN/
8782,927971,FNGS,BANK OF MONTREAL /CAN/
8783,927971,GDXD,BANK OF MONTREAL /CAN/
8784,927971,GDXU,BANK OF MONTREAL /CAN/
8785,927971,DULL,BANK OF MONTREAL /CAN/
8786,927971,FLYD,BANK OF MONTREAL /CAN/
8787,927971,FLYU,BANK OF MONTREAL /CAN/
8788,1467631,XCAPX,ACAP Strategic Fund
8789,1408534,FGBIP,"First Guaranty Bancshares, Inc."
8790,1528930,TAX,"Franchise Group, Inc."
8791,1502292,CNFRZ,"Conifer Holdings, Inc."
8792,1875091,NRSNW,NeuroSense Therapeutics Ltd.
8793,1946399,LSBPW,"LakeShore Biopharma Co., Ltd."
8794,1688554,PFFLX,PIMCO Flexible Credit Income Fund
8795,1703079,XFLT-PA,XAI Octagon Floating Rate & Alternative Income Trust
8796,2028293,RAINW,"Rain Enhancement Technologies Holdco, Inc."
8797,230557,SIGIP,SELECTIVE INSURANCE GROUP INC
8798,1661053,NVNBW,enVVeno Medical Corp
8799,1964504,CLGDF,Aris Mining Corp
8800,1822928,HLLY-WT,Holley Inc.
8801,1857410,IVCUF,Investcorp Europe Acquisition Corp I
8802,1857410,IVCWF,Investcorp Europe Acquisition Corp I
8803,1862068,RBTCW,"Rubicon Technologies, Inc."
8804,1267238,AIZN,"ASSURANT, INC."
8805,1823144,CMPOW,"CompoSecure, Inc."
8806,1941536,BAERW,"Bridger Aerospace Group Holdings, Inc."
8807,1835654,INVZW,Innoviz Technologies Ltd.
8808,1295810,SHO-PH,"Sunstone Hotel Investors, Inc."
8809,1295810,SHO-PI,"Sunstone Hotel Investors, Inc."
8810,1988776,MRNOW,Murano Global Investments Plc
8811,1903464,AIMAU,Aimfinity Investment Corp. I
8812,1903464,AIMAW,Aimfinity Investment Corp. I
8813,1903464,AIMBU,Aimfinity Investment Corp. I
8814,1718224,BTBDW,"BT Brands, Inc."
8815,2025401,FERAU,Fifth Era Acquisition Corp I
8816,720005,RJF-PB,RAYMOND JAMES FINANCIAL INC
8817,1792849,HPKEW,"HighPeak Energy, Inc."
8818,1276187,ET-PI,Energy Transfer LP
8819,1853138,AACT-WT,Ares Acquisition Corp II
8820,1853138,AACT-UN,Ares Acquisition Corp II
8821,883948,AUB-PA,Atlantic Union Bankshares Corp
8822,1512228,NIOBW,NIOCORP DEVELOPMENTS LTD
8823,1979005,AFJKR,"Aimei Health Technology Co., Ltd."
8824,1979005,AFJKU,"Aimei Health Technology Co., Ltd."
8825,1015328,WTFCP,WINTRUST FINANCIAL CORP
8826,1880431,VHAIW,Vocodia Holdings Corp
8827,1880431,VHABW,Vocodia Holdings Corp
8828,1843973,FLYX-WT,FLYEXCLUSIVE INC.
8829,1959994,COOTW,Australian Oilseeds Holdings Ltd
8830,1840292,HLGNW,"Heliogen, Inc."
8831,2030829,SPHAU,AIFEEX NEXUS ACQUISITION CORP.
8832,2030829,AIFER,AIFEEX NEXUS ACQUISITION CORP.
8833,2030829,SPHAR,AIFEEX NEXUS ACQUISITION CORP.
8834,2030829,AIFEU,AIFEEX NEXUS ACQUISITION CORP.
8835,1488813,CUBB,"Customers Bancorp, Inc."
8836,922247,CYTHW,"Cyclo Therapeutics, Inc."
8837,1547546,LFT-PA,"Lument Finance Trust, Inc."
8838,1716947,ENSCW,"Ensysce Biosciences, Inc."
8839,51434,INPAP,INTERNATIONAL PAPER CO /NEW/
8840,1838359,RGTIW,"Rigetti Computing, Inc."
8841,1864531,VSEEW,"VSEE HEALTH, INC."
8842,1889539,CRBD,"Corebridge Financial, Inc."
8843,763901,BPOPM,"POPULAR, INC."
8844,1840502,TBLAW,Taboola.com Ltd.
8845,1176948,ARES-PB,Ares Management Corp
8846,1086888,MNLCF,MANULIFE FINANCIAL CORP
8847,1086888,MNQFF,MANULIFE FINANCIAL CORP
8848,1086888,MNUFF,MANULIFE FINANCIAL CORP
8849,1872066,MIBE,MIAMI BREEZE CAR CARE INC
8850,1816581,OUSTZ,"Ouster, Inc."
8851,1816581,OUSTW,"Ouster, Inc."
8852,1849380,ONMDW,OneMedNet Corp
8853,109380,ZIONP,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/"
8854,910606,REGCO,REGENCY CENTERS CORP
8855,910606,REGCP,REGENCY CENTERS CORP
8856,1716885,ASCIX,Angel Oak Strategic Credit Fund
8857,2028699,DYNXW,Dynamix Corp
8858,2028699,DYNXU,Dynamix Corp
8859,1855474,AIRJW,AirJoule Technologies Corp.
8860,1935418,FMSTW,Foremost Clean Energy Ltd.
8861,61004,LGL-WT,LGL GROUP INC
8862,1903870,AFRIW,Forafric Global PLC
8863,1735041,GTECW,Greenland Technologies Holding Corp.
8864,946486,WINTW,WINDTREE THERAPEUTICS INC /DE/
8865,1830214,DNABW,"Ginkgo Bioworks Holdings, Inc."
8866,1471824,CANE,Teucrium Commodity Trust
8867,1471824,CORN,Teucrium Commodity Trust
8868,1471824,SOYB,Teucrium Commodity Trust
8869,1471824,TAGS,Teucrium Commodity Trust
8870,1471824,WEAT,Teucrium Commodity Trust
8871,1819493,XOSWW,"Xos, Inc."
8872,1898795,LVWR-WT,"LiveWire Group, Inc."
8873,1482541,CEADW,CEA Industries Inc.
8874,1879248,ADSEW,Ads-Tec Energy Public Ltd Co
8875,1372514,KPHMW,KIORA PHARMACEUTICALS INC
8876,1688897,FCREX,FS Credit Income Fund
8877,1490078,FRSPF,First Phosphate Corp.
8878,1951051,JAGL,JAAG Enterprises Ltd.
8879,1956055,BUJAR,Bukit Jalil Global Acquisition 1 Ltd.
8880,1956055,BUJAW,Bukit Jalil Global Acquisition 1 Ltd.
8881,1956055,BUJAU,Bukit Jalil Global Acquisition 1 Ltd.
8882,1472033,JTGLF,"Citibank,N.A./ADR"
8883,2002045,GCLWW,GCL Global Holdings Ltd
8884,1995306,SPHIF,SUPER HI INTERNATIONAL HOLDING LTD.
8885,1846084,JETBF,Global Crossing Airlines Group Inc.
8886,1900679,TETUF,Technology & Telecommunication Acquisition Corp
8887,1900679,TETWF,Technology & Telecommunication Acquisition Corp
8888,1663712,NRSAX,NEXPOINT REAL ESTATE STRATEGIES FUND
8889,1411342,EFC-PA,Ellington Financial Inc.
8890,1411342,EFC-PB,Ellington Financial Inc.
8891,1411342,EFC-PC,Ellington Financial Inc.
8892,1411342,EFC-PD,Ellington Financial Inc.
8893,1106861,CSDX,CS DIAGNOSTICS CORP.
8894,793742,HACBF,HACHIJUNI BANK LTD
8895,1970743,RMXI,"Reticulate Micro, Inc."
8896,1487139,SKLTF,Seek Ltd
8897,1706795,BYCBF,Barry Callebaut AG/ADR
8898,1039610,ELCPF,EDP ENERGIAS DE PORTUGAL SA
8899,1131312,ZNOGW,ZION OIL & GAS INC
8900,1004434,MGR,"AFFILIATED MANAGERS GROUP, INC."
8901,1004434,MGRE,"AFFILIATED MANAGERS GROUP, INC."
8902,1004434,MGRB,"AFFILIATED MANAGERS GROUP, INC."
8903,1004434,MGRD,"AFFILIATED MANAGERS GROUP, INC."
8904,1880441,BFQUF,Battery Future Acquisition Corp.
8905,1880441,BFQWF,Battery Future Acquisition Corp.
8906,886982,GSCE,GOLDMAN SACHS GROUP INC
8907,1844971,GREEL,Greenidge Generation Holdings Inc.
8908,12927,BA-PA,BOEING CO
8909,1539638,TFINP,"Triumph Financial, Inc."
8910,14930,BC-PA,BRUNSWICK CORP
8911,14930,BC-PC,BRUNSWICK CORP
8912,2023676,LPBBW,Launch Two Acquisition Corp.
8913,2023676,LPBBU,Launch Two Acquisition Corp.
8914,1865111,ALSUF,Alpha Star Acquisition Corp
8915,1865111,ALSTF,Alpha Star Acquisition Corp
8916,1865111,ALSWF,Alpha Star Acquisition Corp
8917,1679688,DBRG-PH,"DigitalBridge Group, Inc."
8918,1679688,DBRG-PI,"DigitalBridge Group, Inc."
8919,1679688,DBRG-PJ,"DigitalBridge Group, Inc."
8920,921638,SSRGF,SSR MINING INC.
8921,1538118,YKLTF,"Yakult Honsha Co., LTD/ADR"
8922,1956237,ALMP,Almco Plumbing Inc
8923,1979484,ABVEW,Above Food Ingredients Inc.
8924,920822,OUTFF,OUTOKUMPU OY /FI
8925,861967,WOLTF,WOLTERS KLUWER N V /FI
8926,1947158,SRKKS,Public Shrek Royalties LLC
8927,1380365,IDKOF,"IDEMITSU KOSAN CO., LTD"
8928,1389207,GFSAY,Gafisa S.A.
8929,896429,CTLPP,"CANTALOUPE, INC."
8930,1883788,DHAIW,"DIH HOLDING US, INC."
8931,1532619,PW-PA,Power REIT
8932,1333172,NMPGY,Navios Maritime Holdings Inc.
8933,1333172,NMPRY,Navios Maritime Holdings Inc.
8934,1975218,NETDW,Nabors Energy Transition Corp. II
8935,1975218,NETDU,Nabors Energy Transition Corp. II
8936,1969766,SEPSF,Asep Medical Holdings Inc.
8937,1904616,BAKR,Baker Global Asset Management Inc.
8938,1913847,CNCKW,Coincheck Group N.V.
8939,1454480,SHZNF,Shenzhen Expressway Co. / ADR
8940,1541309,CRSLF,carsales.com Limited/ADR
8941,2042187,KYFGF,Kyoto Financial Group Inc/ADR
8942,1562463,INBKZ,First Internet Bancorp
8943,1819438,GWH-WT,"ESS Tech, Inc."
8944,1657853,HTZWW,"HERTZ GLOBAL HOLDINGS, INC"
8945,1338474,RDWQS,RIDGEWOOD ENERGY Q FUND LLC
8946,1793229,MPLNW,Claritev Corp
8947,1866001,JVSAR,JVSPAC Acquisition Corp.
8948,1866001,JVSAU,JVSPAC Acquisition Corp.
8949,36966,FHN-PB,FIRST HORIZON CORP
8950,36966,FHN-PC,FIRST HORIZON CORP
8951,36966,FHN-PE,FIRST HORIZON CORP
8952,36966,FHN-PF,FIRST HORIZON CORP
8953,1788841,MCOMW,micromobility.com Inc.
8954,1648087,AREBW,AMERICAN REBEL HOLDINGS INC
8955,1783398,UWMC-WT,UWM Holdings Corp
8956,1896212,CDTTW,CONDUIT PHARMACEUTICALS INC.
8957,1412100,MHNC,"Maiden Holdings, Ltd."
8958,1774675,SKILW,Skillsoft Corp.
8959,1998781,IBACR,IB Acquisition Corp.
8960,1115055,PNFPP,PINNACLE FINANCIAL PARTNERS INC
8961,1682220,SACH-PA,Sachem Capital Corp.
8962,1682220,SCCC,Sachem Capital Corp.
8963,1682220,SCCD,Sachem Capital Corp.
8964,1682220,SCCE,Sachem Capital Corp.
8965,1682220,SCCF,Sachem Capital Corp.
8966,1682220,SCCG,Sachem Capital Corp.
8967,1690080,ATNFW,180 Life Sciences Corp.
8968,1691936,SNAXW,"STRYVE FOODS, INC."
8969,1084267,MOBQW,"Mobiquity Technologies, Inc."
8970,1039828,ANG-PB,American National Group Inc.
8971,1039828,ANG-PD,American National Group Inc.
8972,1865200,PORTW,Southport Acquisition Corp
8973,1865200,PORTU,Southport Acquisition Corp
8974,1712762,BIAFW,"bioAffinity Technologies, Inc."
8975,1884046,SPKLU,Spark I Acquisition Corp
8976,1884046,SPKLW,Spark I Acquisition Corp
8977,2019804,HONDW,HCM II Acquisition Corp.
8978,2019804,HONDU,HCM II Acquisition Corp.
8979,1970622,USARW,Inflection Point Acquisition Corp. II
8980,1970622,IPXXW,Inflection Point Acquisition Corp. II
8981,1970622,IPXXU,Inflection Point Acquisition Corp. II
8982,1992818,ZOOZW,ZOOZ Power Ltd.
8983,1587987,NEWTZ,"NewtekOne, Inc."
8984,1969475,BAYAU,Bayview Acquisition Corp
8985,1969475,BAYAR,Bayview Acquisition Corp
8986,771992,PAASF,PAN AMERICAN SILVER CORP
8987,1587987,NEWTH,"NewtekOne, Inc."
8988,1587987,NEWTG,"NewtekOne, Inc."
8989,797468,OXY-WT,OCCIDENTAL PETROLEUM CORP /DE/
8990,1474098,PEB-PG,Pebblebrook Hotel Trust
8991,1474098,PEB-PH,Pebblebrook Hotel Trust
8992,1554818,AUUDW,AUDDIA INC.
8993,1846235,IMAQR,International Media Acquisition Corp.
8994,1846235,IMAQU,International Media Acquisition Corp.
8995,1846235,IMAQW,International Media Acquisition Corp.
8996,1876945,GRAMW,Gold Flora Corp.
8997,1769624,ILLRW,Triller Group Inc.
8998,1894951,GBBKR,Global Blockchain Acquisition Corp.
8999,1894951,GBBKW,Global Blockchain Acquisition Corp.
9000,1854795,IRRXU,INTEGRATED RAIL & RESOURCES ACQUISITION CORP
9001,1854795,IRRXW,INTEGRATED RAIL & RESOURCES ACQUISITION CORP
9002,1721386,LSEAW,Landsea Homes Corp
9003,1577552,BBAAY,Alibaba Group Holding Ltd
9004,1781162,MNTSW,Momentus Inc.
9005,1812173,RBOT-WT,Vicarious Surgical Inc.
9006,1732078,FROPX,Flat Rock Opportunity Fund
9007,1947244,USGOW,U.S. GoldMining Inc.
9008,1783036,NLSPW,NLS Pharmaceutics Ltd.
9009,1861841,ARBEW,Arbe Robotics Ltd.
9010,1001085,BAMKF,BROOKFIELD Corp /ON/
9011,1001085,BKAMF,BROOKFIELD Corp /ON/
9012,1001085,BKFAF,BROOKFIELD Corp /ON/
9013,1001085,BKFPF,BROOKFIELD Corp /ON/
9014,1899830,PERF-WT,Perfect Corp.
9015,1001085,BKFDF,BROOKFIELD Corp /ON/
9016,1001085,BKFOF,BROOKFIELD Corp /ON/
9017,1001085,BRPSF,BROOKFIELD Corp /ON/
9018,1001085,BNH,BROOKFIELD Corp /ON/
9019,1001085,BNJ,BROOKFIELD Corp /ON/
9020,1001085,BROXF,BROOKFIELD Corp /ON/
9021,1001085,BXDIF,BROOKFIELD Corp /ON/
9022,1001085,BRCFF,BROOKFIELD Corp /ON/
9023,1174169,AQNB,ALGONQUIN POWER & UTILITIES CORP.
9024,794685,GAB-PK,GABELLI EQUITY TRUST INC
9025,1490349,PFXNZ,PhenixFIN Corp
9026,1174169,AGQPF,ALGONQUIN POWER & UTILITIES CORP.
9027,2006291,CCIXU,Churchill Capital Corp IX/Cayman
9028,2006291,CCIXW,Churchill Capital Corp IX/Cayman
9029,1651308,BEIGF,"BeiGene, Ltd."
9030,1397183,IVDAW,"Iveda Solutions, Inc."
9031,1467845,KUSA,"Kashin, Inc."
9032,1836100,PUCKU,Goal Acquisitions Corp.
9033,1836100,PUCKW,Goal Acquisitions Corp.
9034,1956648,NOEMW,CO2 Energy Transition Corp.
9035,1956648,NOEMU,CO2 Energy Transition Corp.
9036,1956648,NOEMR,CO2 Energy Transition Corp.
9037,1442655,NGKSF,"NGK Spark Plug Co., Ltd."
9038,1982444,BDMDW,Baird Medical Investment Holdings Ltd
9039,1166663,TEN-PE,TSAKOS ENERGY NAVIGATION LTD
9040,1166663,TEN-PF,TSAKOS ENERGY NAVIGATION LTD
9041,1882198,ATEKU,Athena Technology Acquisition Corp. II
9042,1882198,ATEKW,Athena Technology Acquisition Corp. II
9043,1464790,RILYG,"B. Riley Financial, Inc."
9044,1464790,RILYK,"B. Riley Financial, Inc."
9045,1464790,RILYL,"B. Riley Financial, Inc."
9046,1464790,RILYN,"B. Riley Financial, Inc."
9047,1464790,RILYP,"B. Riley Financial, Inc."
9048,1464790,RILYT,"B. Riley Financial, Inc."
9049,1464790,RILYZ,"B. Riley Financial, Inc."
9050,1618563,NSA-PB,National Storage Affiliates Trust
9051,1815849,ATIPW,"ATI Physical Therapy, Inc."
9052,1446705,NTTDF,NTT Data Corp
9053,1555812,CPAXF,Siam Makro Public Co Limited/ADR
9054,2013186,TNMWF,TNL Mediagene
9055,2029769,OACCU,Oaktree Acquisition Corp. III Life Sciences
9056,2029769,OACCW,Oaktree Acquisition Corp. III Life Sciences
9057,1575311,DTLAP,Brookfield DTLA Fund Office Trust Investor Inc.
9058,1762562,CPRDX,Clarion Partners Real Estate Income Fund Inc.
9059,1915328,ISRLW,Israel Acquisitions Corp
9060,1356115,NXDT-PA,NEXPOINT DIVERSIFIED REAL ESTATE TRUST
9061,1800347,ETWO-WT,"E2open Parent Holdings, Inc."
9062,2032528,DRDBU,Roman DBDR Acquisition Corp. II
9063,2032528,DRDBW,Roman DBDR Acquisition Corp. II
9064,1479247,CPER,United States Commodity Index Funds Trust
9065,1678124,CADCX,CION Ares Diversified Credit Fund
9066,1212545,WAL-PA,WESTERN ALLIANCE BANCORPORATION
9067,1826889,BODYW,"Beachbody Company, Inc."
9068,1372612,BXNCP,BOX INC
9069,1955104,ZAPPW,Zapp Electric Vehicles Group Ltd
9070,1855756,LILWF,Lilium N.V.
9071,1804176,BFLY-WT,"Butterfly Network, Inc."
9072,1610940,BDRY,Amplify Commodity Trust
9073,1610940,BWET,Amplify Commodity Trust
9074,1468492,HSCSW,HeartSciences Inc.
9075,1053092,GLDI,CREDIT SUISSE AG
9076,1053092,SLVO,CREDIT SUISSE AG
9077,1053092,USOI,CREDIT SUISSE AG
9078,1964979,ALUR-WT,"ALLURION TECHNOLOGIES, INC."
9079,1355096,QVCGP,"QVC Group, Inc."
9080,1355096,QVCGB,"QVC Group, Inc."
9081,1748137,NEOVW,NeoVolta Inc.
9082,1985062,PBMWW,PSYENCE BIOMEDICAL LTD.
9083,1779128,BLDEW,"Blade Air Mobility, Inc."
9084,46207,HAWEM,HAWAIIAN ELECTRIC CO INC
9085,1820566,ISPOW,Inspirato Inc
9086,1852039,FILG,Grayscale Filecoin Trust (FIL)
9087,1846702,FIGP,"Forge Group, Inc."
9088,46207,HAWLI,HAWAIIAN ELECTRIC CO INC
9089,46207,HAWLL,HAWAIIAN ELECTRIC CO INC
9090,46207,HAWLM,HAWAIIAN ELECTRIC CO INC
9091,1273685,NYMTZ,"NEW YORK MORTGAGE TRUST, INC."
9092,1876431,PRENW,Prenetics Global Ltd
9093,1273685,NYMTL,"NEW YORK MORTGAGE TRUST, INC."
9094,1273685,NYMTM,"NEW YORK MORTGAGE TRUST, INC."
9095,1273685,NYMTI,"NEW YORK MORTGAGE TRUST, INC."
9096,1273685,NYMTG,"NEW YORK MORTGAGE TRUST, INC."
9097,1640043,PXSAW,Pyxis Tankers Inc.
9098,1416090,IMIID,BLUSKY AI INC.
9099,2028614,DMAAU,Drugs Made In America Acquisition Corp.
9100,2028614,DMAAR,Drugs Made In America Acquisition Corp.
9101,1824204,PVOZ,Park View OZ REIT Inc
9102,1973047,MRKY,MARKY CORP.
9103,1475260,CVE-WT,CENOVUS ENERGY INC.
9104,1475260,CNVEF,CENOVUS ENERGY INC.
9105,1901336,ALCYW,Alchemy Investments Acquisition Corp 1
9106,1901336,ALCYU,Alchemy Investments Acquisition Corp 1
9107,1839586,DMXCF,District Metals Corp.
9108,1534281,MBUMF,"Mabuchi Motor Co., Ltd./ADR"
9109,1762400,LVCE,"LiveCare, Inc."
9110,1447100,YMHAY,"Yamaha Motor Co., Ltd."
9111,1828937,FOACW,Finance of America Companies Inc.
9112,1323468,GLP-PB,GLOBAL PARTNERS LP
9113,1004315,NMKCP,NATIONAL GRID PLC
9114,1004315,NMKBP,NATIONAL GRID PLC
9115,1004315,NMPWP,NATIONAL GRID PLC
9116,1004315,NEWEN,NATIONAL GRID PLC
9117,1582982,CCLDO,"CareCloud, Inc."
9118,1582982,CCLDP,"CareCloud, Inc."
9119,1946021,HSPOR,Horizon Space Acquisition I Corp.
9120,1946021,HSPOU,Horizon Space Acquisition I Corp.
9121,1946021,HSPOW,Horizon Space Acquisition I Corp.
9122,1823587,SKYH-WT,Sky Harbour Group Corp
9123,1144800,TSLTF,TRANSALTA CORP
9124,1144800,TACPF,TRANSALTA CORP
9125,1144800,TRNTF,TRANSALTA CORP
9126,1849820,KITTW,"Nauticus Robotics, Inc."
